caption,facebook_id,link,media_url/0,media_url/1,media_url/2,media_url/3,media_url/4,page_ad_library/id,page_ad_library/is_business_page_active,page_id,page_name,playable_duration_in_ms,post_date,post_id,post_url,share_count,thumbnail,timestamp,top_level_url,total_comment_count,total_reactions/Angry,total_reactions/Care,total_reactions/Haha,total_reactions/Like,total_reactions/Love,total_reactions/Sad,total_reactions/Wow,user,user/__isActor,user/__isEntity,user/__typename,user/answer_agent_group_id,user/delegate_page/id,user/delegate_page/is_business_page_active,user/id,user/is_additional_profile_plus,user/live_video_for_comet_live_ring,user/name,user/profile_picture/height,user/profile_picture/scale,user/profile_picture/uri,user/profile_picture/width,user/profile_url,user/story_bucket/nodes/0/first_story_to_show,user/story_bucket/nodes/0/id,user/story_bucket/nodes/0/should_show_close_friend_badge,user/url,user/work_foreign_entity_info,user/work_info,video_thumbnail,video_url,video_view_count
বাংলাদেশে মানবাধিকার পরিস্থিতি ➤ আগস্ট ২০২৪,100064727409076,,https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-6/458398343_943068267860745_8096080628371478654_n.jpg?stp=dst-jpg_s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZIpx5F-sTrEQ7kNvgEdilRA&_nc_ht=scontent.ford4-1.fna&oh=00_AYDs4D_Ed_9MWgkaMMeARkI1j1_M6EJSuELZXrN8oyw18w&oe=66E06C99,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDMwNjg0NjExOTQwNTk6OTQzMDY4NDYxMTk0MDU5,Bangladesh Islami Chhatrashibir,,Wed Sep 04 2024 at 11:28,943068461194059,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid07fb4jSQHJPgLHpTybNFZbuHfgVGjmQCmXzgK73FZFzSRgna3gzcd6LYcYsoosAyel,68,https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-6/458398343_943068267860745_8096080628371478654_n.jpg?stp=dst-jpg_s720x720&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=ZIpx5F-sTrEQ7kNvgEdilRA&_nc_ht=scontent.ford4-1.fna&oh=00_AYDs4D_Ed_9MWgkaMMeARkI1j1_M6EJSuELZXrN8oyw18w&oe=66E06C99,1725449306,https://www.facebook.com/100064727409076/posts/943068461194059,23,,5,,493,79,330.0,2.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgEyrUdT&_nc_ht=scontent.ford4-1.fna&oh=00_AYCcNUJAV-yBrNinVSvJXWaEir5-2PrRaUZAPC1KdiAsYQ&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
আমাদের ভিশন!,100064727409076,,,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDI4NjI3NzEyMTQ2Mjg6OTQyODYyNzcxMjE0NjI4,Bangladesh Islami Chhatrashibir,15982.0,Wed Sep 04 2024 at 4:43,942862771214628,https://www.facebook.com/reel/1471105553564142/,120,,1725425037,https://www.facebook.com/100064727409076/posts/942862771214628,49,,136,,778,714,,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent.ford4-1.fna.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgEyrUdT&_nc_ht=scontent.ford4-1.fna&oh=00_AYCcNUJAV-yBrNinVSvJXWaEir5-2PrRaUZAPC1KdiAsYQ&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,https://www.facebook.com/bangladeshislamichhatrashibir/videos/%E0%A6%86%E0%A6%AE%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AD%E0%A6%BF%E0%A6%B6%E0%A6%A8/1471105553564142/,3836.0
আমার শাহাদাতের রক্তের বিনিময়ে এ দেশবাসী এবং যারা মজলুম তারা সবাই উপকৃত হবে। এ রক্তের বিনিময়ে এ দেশে ইসলাম কায়েম সহজতর হবে।-শহীদ মীর কাসেম আলী রাহিমাহুল্লাহ[৩১ ডিসেম্বর ১৯৫২ - ৩ সেপ্টেম্বর ২০১৬],100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 16:30,942404657927106,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid02kusZxRZ7njSUUXGV2DwZtaedXVNemb9MEgB56m5cBaSLy3kqj1oVEsnyiChDACxbl,125,,1725381004,https://www.facebook.com/100064727409076/posts/942404657927106,84,,236,3.0,1725,1361,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
লক্ষ্মীপুরের রামগঞ্জ উপজেলার নোয়াগাঁও ইউনিয়নে বন্যাকবলিত মানুষদের মাঝে শুকনো খাবার ও ফুডপ্যাক উপহার প্রদান করে ইসলামী ছাত্রশিবির লক্ষ্মীপুর জেলা শাখা।#Shibir,100064727409076,,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/458349626_942279524606286_499001813241620248_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fNLd0CEMegMQ7kNvgFGJ7k2&_nc_ht=scontent-ord5-1.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYCj_cuikAwKlE3bYfki6B5ErpGliebtP_7S6lsRuVh0HQ&oe=66E079A2,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/458347671_942279631272942_8822757270111666049_n.jpg?stp=cp6_dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=vaA0rAvM96gQ7kNvgElEpIm&_nc_ht=scontent-ord5-2.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYBOitO8WYyG4gSX5fAwvZZZwquC_qZIddILRKJxZsE2PA&oe=66E06FB4,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIzODAwMjQ1OTYyMzY6OTQyMzgwMDI0NTk2MjM2,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 16:0,942380024596236,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0WE2x7bt66ig5UGBiVRKT768VdbfZxnUuUeXV4MeW3CwjS28YUZUM4oWemXv76GZwl,37,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/458349626_942279524606286_499001813241620248_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fNLd0CEMegMQ7kNvgFGJ7k2&_nc_ht=scontent-ord5-1.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYCj_cuikAwKlE3bYfki6B5ErpGliebtP_7S6lsRuVh0HQ&oe=66E079A2,1725379225,https://www.facebook.com/100064727409076/posts/942380024596236,48,,61,,578,404,1.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgFeaUpo&_nc_ht=scontent-ord5-1.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYCgXtNfpIjXhGNi9h-JeOgDWo8AkNTIwjqUARZphdZhew&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
শহীদ মীর কাশেম আলী (রহ:)-এর শাহাদাতবার্ষিকী উপলক্ষ্যে আলোচনা ও দোয়া মাহফিলের আয়োজন করে বাংলাদেশ ইসলামী ছাত্রশিবির কুমিল্লা জেলা পূর্ব শাখা।#Shibir,100064727409076,,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/458374150_942277897939782_2928075297948055925_n.jpg?stp=dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=dLGzS5qnRIwQ7kNvgF41xdS&_nc_ht=scontent-ord5-2.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYBvLBDLkm_v-RjqRk1CaW-kTW9fLN3Pvi2CcdK_nAXNvw&oe=66E072B2,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/458288128_942277967939775_6247239524108341303_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=IytHnk6Fe_oQ7kNvgGPt0NX&_nc_ht=scontent-ord5-1.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYC911QtxrLKwUaIJZGypV85IGrxg6evriJOr1OJlCojDw&oe=66E0674F,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIzMzk4OTEyNjY5MTY6OTQyMzM5ODkxMjY2OTE2,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 15:0,942339891266916,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid02euAVE53dfXHDQmfN1cjMFfsaNPyfKnAiURjuXcURtTHdxNTwP98Nk97Y7dH7VLgql,31,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/458374150_942277897939782_2928075297948055925_n.jpg?stp=dst-jpg_p261x260&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=dLGzS5qnRIwQ7kNvgF41xdS&_nc_ht=scontent-ord5-2.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYBvLBDLkm_v-RjqRk1CaW-kTW9fLN3Pvi2CcdK_nAXNvw&oe=66E072B2,1725375625,https://www.facebook.com/100064727409076/posts/942339891266916,28,,68,2.0,1427,727,4.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgFeaUpo&_nc_ht=scontent-ord5-1.xx&_nc_gid=AbdnDKwinkbyIqvTXnyTNiz&oh=00_AYCgXtNfpIjXhGNi9h-JeOgDWo8AkNTIwjqUARZphdZhew&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
ফেনী জেলার ছাগলনাইয়া উপজেলায় বন্যায় ক্ষতিগ্রস্তদের মাঝে শুকনো খাবার ও বিশুদ্ধ পানি পৌঁচ্ছে দিচ্ছে ইসলামী ছাত্রশিবির ফেনী জেলা শাখা।#Shibir,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 14:0,942301254604113,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid034VTWPJ7wD3FWuyJRKuLXJ3iuuEFQM5DhUE3PmNqcTncNivEoc68TXnR6GzVTSp7Wl,114,,1725372031,https://www.facebook.com/100064727409076/posts/942301254604113,152,,160,,2644,1544,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
বাংলাদেশের ইসলামী আন্দোনের শিকড় প্রতিটি মানুষের হৃদয়ে গাঁথা রয়েছেশহীদ মীর কাশেম আলী রাহিমাহুল্লাহ,100064727409076,,,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIyODk3OTEyNzE5MjY6OTQyMjg5NzkxMjcxOTI2,Bangladesh Islami Chhatrashibir,55083.0,Tue Sep 03 2024 at 13:42,942289791271926,https://www.facebook.com/reel/876381731085029/,4195,,1725370955,https://www.facebook.com/100064727409076/posts/942289791271926,261,,853,10.0,16865,5675,158.0,5.0,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent.fagc3-1.fna.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgGErKjO&_nc_ht=scontent.fagc3-1.fna&_nc_gid=AdwnulID9Vi1vB2xpP970W1&oh=00_AYCe6ZzTr7lmUwQj_6itzYCAmK7LaoW6R57akQICb7kT-A&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,https://www.facebook.com/bangladeshislamichhatrashibir/videos/%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6%E0%A7%87%E0%A6%B0-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%86%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8B%E0%A6%A8%E0%A7%87%E0%A6%B0-%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%9C-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF%E0%A6%9F%E0%A6%BF-%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%81%E0%A6%B7%E0%A7%87%E0%A6%B0-%E0%A6%B9%E0%A7%83%E0%A6%A6%E0%A7%9F%E0%A7%87-%E0%A6%97%E0%A6%BE%E0%A6%81%E0%A6%A5%E0%A6%BE-%E0%A6%B0%E0%A7%9F%E0%A7%87%E0%A6%9B%E0%A7%87%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6-%E0%A6%AE%E0%A7%80%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%B6%E0%A7%87%E0%A6%AE-/876381731085029/,108214.0
শহীদ মীর কাশেম আলী (রহ:)-এর কবর জিয়ারত করেন ইসলামী ছাত্রশিবির মানিকগঞ্জ জেলা শাখার নেতৃবৃন্দ। #Shibir,100064727409076,,https://scontent.fagc3-1.fna.fbcdn.net/v/t39.30808-6/458414719_942265494607689_4111717443461090674_n.jpg?stp=cp6_dst-jpg_s720x720&_nc_cat=107&ccb=1-7&_nc_sid=833d8c&_nc_ohc=C73g1w9ZFU4Q7kNvgGKvXLr&_nc_ht=scontent.fagc3-1.fna&_nc_gid=AdwnulID9Vi1vB2xpP970W1&oh=00_AYBT_G8BwmopOtGSGDVuhKSXvzpx_Y4jJTprHtJX4DjgQQ&oe=66E06513,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIyNjU0NjEyNzQzNTk6OTQyMjY1NDYxMjc0MzU5,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 13:11,942265461274359,https://www.facebook.com/bangladeshislamichhatrashibir/posts/pfbid0W5QaJptzbRq3tKKZdp6k7jSBQoMtQLsDUvhWzHw3rekhsCxhdHVdvK8KaCTVd9jPl,168,https://scontent.fagc3-1.fna.fbcdn.net/v/t39.30808-6/458414719_942265494607689_4111717443461090674_n.jpg?stp=cp6_dst-jpg_s720x720&_nc_cat=107&ccb=1-7&_nc_sid=833d8c&_nc_ohc=C73g1w9ZFU4Q7kNvgGKvXLr&_nc_ht=scontent.fagc3-1.fna&_nc_gid=AdwnulID9Vi1vB2xpP970W1&oh=00_AYBT_G8BwmopOtGSGDVuhKSXvzpx_Y4jJTprHtJX4DjgQQ&oe=66E06513,1725369118,https://www.facebook.com/100064727409076/posts/942265461274359,166,,486,1.0,4741,2909,78.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent.fagc3-1.fna.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgGErKjO&_nc_ht=scontent.fagc3-1.fna&_nc_gid=AdwnulID9Vi1vB2xpP970W1&oh=00_AYCe6ZzTr7lmUwQj_6itzYCAmK7LaoW6R57akQICb7kT-A&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,,
বগুড়া অঞ্চলের সদস্যদের নিয়ে বগুড়া শহরের টিটু মিলায়তন অডিটোরিয়ামে বগুড়া শহর শাখার সভাপতি রেজোওয়ানুল ইসলামের সঞ্চালনায় ও অঞ্চল তত্বাবধায়ক কেন্দ্রীয় স্পোর্টস সম্পাদক আসাদুজ্জামানের সভাপতিত্বে সদস্য সমাবেশ অনুষ্ঠিত হয়। সমাবেশে প্রধান অতিথি হিসেবে উপস্থিত ছিলেন ইসলামী ছাত্রশিবিরের কেন্দ্রীয় সভাপতি মঞ্জুরুল ইসলাম।,100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 12:5,942222474611991,https://www.facebook.com/bangladeshislamichhatrashibir/videos/524686606602313/,158,,1725365133,https://www.facebook.com/100064727409076/posts/942222474611991,110,,186,,1664,1446,,1.0,,,,,,,,,,,,,,,,,,,,,,,https://scontent-mia3-1.xx.fbcdn.net/v/t15.5256-10/457712227_2703321573179025_320077903956637768_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=7965db&_nc_ohc=j4uhIKaFtjMQ7kNvgHEMjHF&_nc_ht=scontent-mia3-1.xx&oh=00_AYDI2fNiQ67ZjkuSFF2W71wdkeFpx_oYIJ6AoNs57FbNvg&oe=66E07BFB,,8686.0
২০০৫ সালে বাংলাদেশ ইসলামী ছাত্রশিবিরের কেন্দ্রীয় সদস্য সম্মেলনে ভ্রাতৃশিবির পর্বে শহীদ মীর কাসেম আলীর দেওয়া বক্তব্য#WeAreMirQuasemAli,100064727409076,,,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIwODU3MDc5NTkwMDE6OTQyMDg1NzA3OTU5MDAx,Bangladesh Islami Chhatrashibir,819989.0,Tue Sep 03 2024 at 10:45,942085707959001,https://www.facebook.com/bangladeshislamichhatrashibir/videos/3929464904046031/,145,,1725360341,https://www.facebook.com/100064727409076/posts/942085707959001,38,,181,,1544,1100,4.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgHbyeBa&_nc_ht=scontent-mia3-1.xx&oh=00_AYAVHYYrArmRVRBJW_2ynqLx4XL_fxiE2ePzmTixbIqbWQ&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,https://www.facebook.com/bangladeshislamichhatrashibir/videos/%E0%A7%A8%E0%A7%A6%E0%A7%A6%E0%A7%AB-%E0%A6%B8%E0%A6%BE%E0%A6%B2%E0%A7%87-%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE%E0%A6%A6%E0%A7%87%E0%A6%B6-%E0%A6%87%E0%A6%B8%E0%A6%B2%E0%A6%BE%E0%A6%AE%E0%A7%80-%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%95%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%A6%E0%A7%8D%E0%A6%B0%E0%A7%80%E0%A7%9F-%E0%A6%B8%E0%A6%A6%E0%A6%B8%E0%A7%8D%E0%A6%AF-%E0%A6%B8%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%B2%E0%A6%A8%E0%A7%87-%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6-%E0%A6%AE%E0%A7%80%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%AE-%E0%A6%86/480588962764713/,484277.0
"আমি শিবিরের ভাইদেরকে স্মরণ করিয়ে দিতে চাই দোয়া পড়ে এবং তাবিজ দিয়ে সভ্যতার পরাজয় হয় না, এই সভ্যতা প্রতিটি ক্ষেত্রে প্রতিটি অঙ্গনে পরাজিত করতে হবে। যেমনটি আল্লাহর রাসুল সা: করেছিলেন তায়েফে ,যেমন করেছিলেন বদরে এবং উহুদে। আমি তোমাদেরকে এই সভ্যতাকে সমস্ত দিক থেকে গ্রহণ করবার জন্য এবং নতুন সভ্যতার বিজয়ী সৈনিক হবার জন্য প্রস্তুতি নেওয়ার আহ্বান জানাচ্ছি। - শহীদ মীর কাসেম আলী রাহি: প্রতিষ্ঠাকালীন কেন্দ্রীয় সভাপতি*সদস্য সম্মেলন ২০০৫(আর্কাইভ থেকে)",100064727409076,,,,,,,89225472750,False,UzpfSTEwMDA2NDcyNzQwOTA3Njo5NDIwMzY4MDQ2MzA1NTg6OTQyMDM2ODA0NjMwNTU4,Bangladesh Islami Chhatrashibir,291340.0,Tue Sep 03 2024 at 6:39,942036804630558,https://www.facebook.com/bangladeshislamichhatrashibir/videos/1410994206243372/,126,,1725345542,https://www.facebook.com/100064727409076/posts/942036804630558,63,,93,,1031,895,6.0,,,User,User,User,,89225472750.0,False,100064727409076.0,True,,Bangladesh Islami Chhatrashibir,40.0,1.0,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/343482704_748221556847484_1261024833928795528_n.jpg?stp=cp0_dst-jpg_s40x40&_nc_cat=1&ccb=1-7&_nc_sid=f4b9fd&_nc_ohc=1PxS4TvX4IUQ7kNvgHbyeBa&_nc_ht=scontent-mia3-1.xx&oh=00_AYAVHYYrArmRVRBJW_2ynqLx4XL_fxiE2ePzmTixbIqbWQ&oe=66E06481,40.0,https://www.facebook.com/bangladeshislamichhatrashibir,,103496781817902.0,False,https://www.facebook.com/bangladeshislamichhatrashibir,,,,https://www.facebook.com/bangladeshislamichhatrashibir/videos/%E0%A6%9B%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%B6%E0%A6%BF%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A7%87%E0%A6%B0-%E0%A6%A8%E0%A7%87%E0%A6%A4%E0%A6%BE-%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%80%E0%A6%A6%E0%A7%87%E0%A6%B0-%E0%A6%AA%E0%A7%8D%E0%A6%B0%E0%A6%A4%E0%A6%BF-%E0%A6%B6%E0%A6%B9%E0%A7%80%E0%A6%A6-%E0%A6%AE%E0%A7%80%E0%A6%B0-%E0%A6%95%E0%A6%BE%E0%A6%B8%E0%A7%87%E0%A6%AE-%E0%A6%86%E0%A6%B2%E0%A7%80%E0%A6%B0-%E0%A6%A8%E0%A6%B8%E0%A6%BF%E0%A6%B9%E0%A6%A4/1136472293502108/,123087.0
ছাত্রশিবিরের ৩০ বছরের ইতিহাস সন্ত্রাস অস্ত্রনির্ভর ছাত্ররাজনীতি মোকাবেলায় গঠন মূলক রাজনীতি সৃষ্টির ইতিহাস। ইসলামী ছাত্রশিবিরের ইতিহাস স্বৈরাচারের বিরুদ্ধে অসীম প্রতিরোধ গড়ে তোলার ইতিহাস। গনতান্ত্রিক রাজপথ তৈরির জন্য জীবন দান করবার ইতিহাস।শহীদ মীর কাশেম আলী রাহি: প্রতিষ্ঠাতা কেন্দ্রীয় সভাপতি বাংলাদেশ ইসলামী ছাত্রশিবির।জাতীয় ছাত্রসমাবেশ ২০০৬(আর্কাইভ থেকে),100064727409076,,,,,,,89225472750,False,100064727409076,Bangladesh Islami Chhatrashibir,,Tue Sep 03 2024 at 4:41,941982537969318,https://www.facebook.com/bangladeshislamichhatrashibir/videos/1070391704439108/,880,,1725338519,https://www.facebook.com/100064727409076/posts/941982537969318,153,,921,3.0,6571,5847,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,https://scontent.fagc3-2.fna.fbcdn.net/v/t15.5256-10/372519623_1113809216671929_8324107299325409141_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=7965db&_nc_ohc=MX15eWSAqQQQ7kNvgHFgWBt&_nc_ht=scontent.fagc3-2.fna&_nc_gid=AWSZE6K7bBMNj5rRsz2_SvN&oh=00_AYCAf79yj4tA5g3ibVTnWTZP_jCgKJ1XQXQlWGK4oI399Q&oe=66E06922,,55958.0
